HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
zionist 1387010761994682371.hashtags 1.60233100233100233023  .00897435897435897435  .00560081466395112016  7 780 22 3928
infanticide 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
genocide 1387010761994682371.hashtags .45780885780885780863  .00256410256410256410  .00560081466395112016  2 780 22 3928
savile 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
fact 1387010761994682371.hashtags .11849170437405731512  .00256410256410256410  .02163951120162932790  2 780 85 3928
legal 1387010761994682371.hashtags .81833333333333333339  .01666666666666666666  .02036659877800407331  13 780 80 3928
selloff 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
RRRRRRets 1387010761994682371.hashtags .91561771561771561727  .00256410256410256410  .00280040733197556008  2 780 11 3928
zero 1387010761994682371.hashtags .16786324786324786318  .00128205128205128205  .00763747454175152749  1 780 30 3928
private 1387010761994682371.hashtags .30520590520590520575  .00256410256410256410  .00840122199592668024  2 780 33 3928
depop 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
bank 1387010761994682371.hashtags .24766708701134930628  .00384615384615384615  .01552953156822810590  3 780 61 3928
funds 1387010761994682371.hashtags .25179487179487179511  .00128205128205128205  .00509164969450101832  1 780 20 3928
RT 1387010761994682371.hashtags .45780885780885780863  .00641025641025641025  .01400203665987780040  5 780 55 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
vodka 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
tax 1387010761994682371.hashtags .15032529659395331026  .00256410256410256410  .01705702647657841140  2 780 67 3928
REDSHEILDS 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
ENGINEERED 1387010761994682371.hashtags .62948717948717948716  .00128205128205128205  .00203665987780040733  1 780 8 3928
commonlaw 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
ukraine 1387010761994682371.hashtags 1.37342657342657342591  .00769230769230769230  .00560081466395112016  6 780 22 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
uhh 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
ukraine 1387010761994682371.hashtags 1.37342657342657342591  .00769230769230769230  .00560081466395112016  6 780 22 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
southafrica 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
IOT 1387010761994682371.hashtags 1.34290598290598290726  .00512820512820512820  .00381873727087576374  4 780 15 3928
helium 1387010761994682371.hashtags 5.03589743589743592201  .00769230769230769230  .00152749490835030549  6 780 6 3928
hotspot 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
miner 1387010761994682371.hashtags 2.87765567765567766164  .00512820512820512820  .00178207739307535641  4 780 7 3928
mesh 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
putin 1387010761994682371.hashtags .41965811965811965810  .00256410256410256410  .00610997963340122199  2 780 24 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
usa 1387010761994682371.hashtags .25693354264782836192  .00641025641025641025  .02494908350305498981  5 780 98 3928
usa 1387010761994682371.hashtags .25693354264782836192  .00641025641025641025  .02494908350305498981  5 780 98 3928
jury 1387010761994682371.hashtags .31474358974358974358  .00128205128205128205  .00407331975560081466  1 780 16 3928
valasquez 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
putin 1387010761994682371.hashtags .41965811965811965810  .00256410256410256410  .00610997963340122199  2 780 24 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
binladen 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
aljazeera 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
legal 1387010761994682371.hashtags .81833333333333333339  .01666666666666666666  .02036659877800407331  13 780 80 3928
Books 1387010761994682371.hashtags 1.00717948717948718044  .00128205128205128205  .00127291242362525458  1 780 5 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
ukraine 1387010761994682371.hashtags 1.37342657342657342591  .00769230769230769230  .00560081466395112016  6 780 22 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
swiss 1387010761994682371.hashtags 1.88846153846153846311  .01153846153846153846  .00610997963340122199  9 780 24 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
sloboda 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
DER 1387010761994682371.hashtags .26504723346828609978  .00128205128205128205  .00483706720977596741  1 780 19 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
Z 1387010761994682371.hashtags .08158302178920735619  .01410256410256410256  .17286150712830957230  11 780 679 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
GOPRO 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
SUSPICIOUS 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
Z 1387010761994682371.hashtags .08158302178920735619  .01410256410256410256  .17286150712830957230  11 780 679 3928
Z 1387010761994682371.hashtags .08158302178920735619  .01410256410256410256  .17286150712830957230  11 780 679 3928
bohemiangroove 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
contract 1387010761994682371.hashtags .34335664335664335647  .00384615384615384615  .01120162932790224032  3 780 44 3928
FRONTLINE 1387010761994682371.hashtags 1.67863247863247865165  .00128205128205128205  .00076374745417515274  1 780 3 3928
latin 1387010761994682371.hashtags .67145299145299145275  .00512820512820512820  .00763747454175152749  4 780 30 3928
english 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
holysee 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
admirality 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
void 1387010761994682371.hashtags .85717403164211674886  .01025641025641025641  .01196537678207739307  8 780 47 3928
legalese 1387010761994682371.hashtags 3.77692307692307694150  .00384615384615384615  .00101832993890020366  3 780 4 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
voidabinitio 1387010761994682371.hashtags 5.03589743589743592201  .00512820512820512820  .00101832993890020366  4 780 4 3928
Legal 1387010761994682371.hashtags 2.51794871794871795276  .00769230769230769230  .00305498981670061099  6 780 12 3928
COMMUNISM 1387010761994682371.hashtags 1.67863247863247865165  .00128205128205128205  .00076374745417515274  1 780 3 3928
BUSINESS 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
ELV 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
CARBONDIOXIDE 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
BTC 1387010761994682371.hashtags 2.66606334841628959268  .01153846153846153846  .00432790224032586558  9 780 17 3928
chump 1387010761994682371.hashtags .62948717948717948716  .00128205128205128205  .00203665987780040733  1 780 8 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
dc 1387010761994682371.hashtags .40287179487179487193  .01025641025641025641  .02545824847250509164  8 780 100 3928
ukraine 1387010761994682371.hashtags 1.37342657342657342591  .00769230769230769230  .00560081466395112016  6 780 22 3928
ufc 1387010761994682371.hashtags 1.00717948717948718044  .00128205128205128205  .00127291242362525458  1 780 5 3928
mma 1387010761994682371.hashtags .14388278388278388267  .00256410256410256410  .01782077393075356415  2 780 70 3928
uk 1387010761994682371.hashtags .31615499597562377822  .01794871794871794871  .05677189409368635437  14 780 223 3928
UFC 1387010761994682371.hashtags 1.25897435897435897432  .00256410256410256410  .00203665987780040733  2 780 8 3928
UFC 1387010761994682371.hashtags 1.25897435897435897432  .00256410256410256410  .00203665987780040733  2 780 8 3928
CARREG 1387010761994682371.hashtags 1.67863247863247865165  .00128205128205128205  .00076374745417515274  1 780 3 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
MRI 1387010761994682371.hashtags .83931623931623932033  .00128205128205128205  .00152749490835030549  1 780 6 3928
epsteind 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
t 1387010761994682371.hashtags .09272759235540822220  .24102564102564102564  2.59928716904276985743  188 780 10210 3928
klaus 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
bint 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
frackoff 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
hydrogen 1387010761994682371.hashtags 3.59706959706959707705  .00641025641025641025  .00178207739307535641  5 780 7 3928
ukraine 1387010761994682371.hashtags 1.37342657342657342591  .00769230769230769230  .00560081466395112016  6 780 22 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
Shameless 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
REDSHEILDS 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
commonlaw 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
bis 1387010761994682371.hashtags 1.11908831908831908889  .00512820512820512820  .00458248472505091649  4 780 18 3928
Germany 1387010761994682371.hashtags .16786324786324786318  .00128205128205128205  .00763747454175152749  1 780 30 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
UN 1387010761994682371.hashtags .38737672583826429943  .00897435897435897435  .02316700610997963340  7 780 91 3928
SATAN 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
ISIS 1387010761994682371.hashtags .83931623931623932033  .00128205128205128205  .00152749490835030549  1 780 6 3928
PATENT 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
PWO 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
HYDROGEN 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
REDSHEILD 1387010761994682371.hashtags 5.03589743589743591538  .01153846153846153846  .00229124236252545824  9 780 9 3928
KLAUS 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
IMBECILE 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
BOLESHEVIKS 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
unfollowed 1387010761994682371.hashtags 3.35726495726495728134  .00512820512820512820  .00152749490835030549  4 780 6 3928
gmo 1387010761994682371.hashtags 1.25897435897435898050  .00128205128205128205  .00101832993890020366  1 780 4 3928
FED 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
77TH 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
GCMAF 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
blackmailed 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
taxi 1387010761994682371.hashtags .71941391941391941541  .00128205128205128205  .00178207739307535641  1 780 7 3928
wef 1387010761994682371.hashtags 4.44343891402714931959  .01923076923076923076  .00432790224032586558  15 780 17 3928
credit 1387010761994682371.hashtags .67145299145299145363  .00256410256410256410  .00381873727087576374  2 780 15 3928
kaboom 1387010761994682371.hashtags 3.02153846153846154133  .00384615384615384615  .00127291242362525458  3 780 5 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
PLANET 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
WORLD 1387010761994682371.hashtags .71941391941391941541  .00128205128205128205  .00178207739307535641  1 780 7 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
mp 1387010761994682371.hashtags .00975476500900229712  .00512820512820512820  .52571283095723014256  4 780 2065 3928
consent 1387010761994682371.hashtags 1.67863247863247865165  .00128205128205128205  .00076374745417515274  1 780 3 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
REDSHEILDS 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
commonlaw 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
govid 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
nato 1387010761994682371.hashtags .06994301994301994297  .00128205128205128205  .01832993890020366598  1 780 72 3928
crimea 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
crimea 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
latin 1387010761994682371.hashtags .67145299145299145275  .00512820512820512820  .00763747454175152749  4 780 30 3928
english 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
holysee 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
admirality 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
voidABINITIO 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
uk 1387010761994682371.hashtags .31615499597562377822  .01794871794871794871  .05677189409368635437  14 780 223 3928
melanieshaw 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
imo 1387010761994682371.hashtags .15986975986975986969  .00256410256410256410  .01603869653767820773  2 780 63 3928
gloss 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
democide 1387010761994682371.hashtags 1.25897435897435898050  .00128205128205128205  .00101832993890020366  1 780 4 3928
weak 1387010761994682371.hashtags .38737672583826429993  .00128205128205128205  .00330957230142566191  1 780 13 3928
legalese 1387010761994682371.hashtags 3.77692307692307694150  .00384615384615384615  .00101832993890020366  3 780 4 3928
pedoeese 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
contracts 1387010761994682371.hashtags 1.25897435897435897432  .00256410256410256410  .00203665987780040733  2 780 8 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
voidabinitio 1387010761994682371.hashtags 5.03589743589743592201  .00512820512820512820  .00101832993890020366  4 780 4 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
unfollowedTHISbitch 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
military 1387010761994682371.hashtags .08535419382877009989  .00128205128205128205  .01502036659877800407  1 780 59 3928
crimea 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
crimea 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
crimea 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
urgent 1387010761994682371.hashtags .50358974358974359022  .00128205128205128205  .00254582484725050916  1 780 10 3928
jabbd 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
ja666 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
unfollowed 1387010761994682371.hashtags 3.35726495726495728134  .00512820512820512820  .00152749490835030549  4 780 6 3928
ziotards 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
IOT 1387010761994682371.hashtags 1.34290598290598290726  .00512820512820512820  .00381873727087576374  4 780 15 3928
helium 1387010761994682371.hashtags 5.03589743589743592201  .00769230769230769230  .00152749490835030549  6 780 6 3928
hotspot 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
miner 1387010761994682371.hashtags 2.87765567765567766164  .00512820512820512820  .00178207739307535641  4 780 7 3928
Helium 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
TruckersForFreedom2022 1387010761994682371.hashtags .16244830438378825462  .00128205128205128205  .00789205702647657841  1 780 31 3928
TruckersProtest 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
HSBC 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
UK 1387010761994682371.hashtags .47367352119827367345  .02435897435897435897  .05142566191446028513  19 780 202 3928
BTC 1387010761994682371.hashtags 2.66606334841628959268  .01153846153846153846  .00432790224032586558  9 780 17 3928
IOT 1387010761994682371.hashtags 1.34290598290598290726  .00512820512820512820  .00381873727087576374  4 780 15 3928
helium 1387010761994682371.hashtags 5.03589743589743592201  .00769230769230769230  .00152749490835030549  6 780 6 3928
mesh 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
helium 1387010761994682371.hashtags 5.03589743589743592201  .00769230769230769230  .00152749490835030549  6 780 6 3928
hotspot 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
miner 1387010761994682371.hashtags 2.87765567765567766164  .00512820512820512820  .00178207739307535641  4 780 7 3928
mesh 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
greenhamcommon 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
greenhamcommon 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
elsalvador 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
epsteine 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
cheers 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
serco 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
legal 1387010761994682371.hashtags .81833333333333333339  .01666666666666666666  .02036659877800407331  13 780 80 3928
bs 1387010761994682371.hashtags .06477038502761975424  .00512820512820512820  .07917515274949083503  4 780 311 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
epsteine 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
BTC 1387010761994682371.hashtags 2.66606334841628959268  .01153846153846153846  .00432790224032586558  9 780 17 3928
cityoflondinium 1387010761994682371.hashtags 5.03589743589743595497  .00384615384615384615  .00076374745417515274  3 780 3 3928
roi 1387010761994682371.hashtags .80574358974358974309  .00512820512820512820  .00636456211812627291  4 780 25 3928
helium 1387010761994682371.hashtags 5.03589743589743592201  .00769230769230769230  .00152749490835030549  6 780 6 3928
fed 1387010761994682371.hashtags .37769230769230769229  .00384615384615384615  .01018329938900203665  3 780 40 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
msm 1387010761994682371.hashtags 3.35726495726495727362  .01025641025641025641  .00305498981670061099  8 780 12 3928
ww3 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
unfollowed 1387010761994682371.hashtags 3.35726495726495728134  .00512820512820512820  .00152749490835030549  4 780 6 3928
fascism 1387010761994682371.hashtags .45780885780885780863  .00128205128205128205  .00280040733197556008  1 780 11 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
commercial 1387010761994682371.hashtags .71941391941391941541  .00128205128205128205  .00178207739307535641  1 780 7 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
NAZI 1387010761994682371.hashtags 3.91680911680911681968  .00897435897435897435  .00229124236252545824  7 780 9 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
goldmoney 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
govid 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
hydrogen 1387010761994682371.hashtags 3.59706959706959707705  .00641025641025641025  .00178207739307535641  5 780 7 3928
snitchdog 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
truckers 1387010761994682371.hashtags .27977207977207977191  .00256410256410256410  .00916496945010183299  2 780 36 3928
govid 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
smart 1387010761994682371.hashtags .24565353345841150709  .00256410256410256410  .01043788187372708757  2 780 41 3928
smart 1387010761994682371.hashtags .24565353345841150709  .00256410256410256410  .01043788187372708757  2 780 41 3928
dumbRRRRRR 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
zeolite 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
indiamart 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
tv 1387010761994682371.hashtags .11445221445221445215  .00128205128205128205  .01120162932790224032  1 780 44 3928
